,id,tags,light,point,nearby,region,scheme,address,weather,category,datetime,severity,dead_count,injured_count,parent_region,road_conditions,participants_count,participant_categories,geometry,participant_role,participant_gender,participant_violations,participant_health_status,vehicle_year,vehicle_brand,vehicle_color,vehicle_model,vehicle_category,status_role,status_gender,status_violations,status_health_status,status_years_of_driving_experience
1584,2448609,['Дорожно-транспортные происшествия'],Светлое время суток,"{'lat': None, 'long': None}","[ ""Выезд с прилегающей территории"", ""Жилые дома индивидуальной застройки"", ""Объект торговли, общественного питания на автодороге вне НП"" ]",Назрань,600.0,"г Назрань, ул Шаймиева",['Ясно'],Наезд на препятствие,2015-11-24 15:00:00,Тяжёлый,0,1,Республика Ингушетия,['Сухое'],1,['Все участники'],,,,,,1998.0,AUDI,Белый,А6,"D-класс (средний) до 4,6 м",Водитель,Мужской,"[""Uknown""]",Не пострадал,7.0
1585,2448630,['Дорожно-транспортные происшествия'],"В темное время суток, освещение включено","{'lat': 43.2339, 'long': 44.8061}","[ ""Жилые дома индивидуальной застройки"", ""Кладбище"" ]",Назрань,210.0,"тер Гамурзиевский округ, ул Магистральная",['Туман'],Столкновение,2017-01-01 05:50:00,Тяжёлый,0,1,Республика Ингушетия,['Мокрое'],3,['Все участники'],POINT (44.8061 43.2339),,,,,1996.0,MERCEDES,Иные цвета,Прочие модели Mercedes,"D-класс (средний) до 4,6 м",Водитель,Мужской,"['Несоблюдение очередности проезда перекрестков', 'Несоблюдение требований ОСАГО', 'Нарушение водителем правил применения ремней безопасности (ставится в случае, когда не пристегнут пассажир)']",Не пострадал,18.0
1586,2448659,['Дорожно-транспортные происшествия'],Светлое время суток,"{'lat': 43.22495, 'long': 44.799854}","[ ""Жилые дома индивидуальной застройки"", ""Кладбище"" ]",Назрань,610.0,"тер Гамурзиевский округ, Р-217 Кавказ автомобильная дорога М-4 Дон - Владикавказ - Грозный - Махачкала - граница с Азербайджанской Республикой (основное направление), 570 км",['Ясно'],Наезд на препятствие,2018-03-04 16:45:00,Тяжёлый,0,2,Республика Ингушетия,['Сухое'],2,['Все участники'],POINT (44.799854 43.22495),,,,,2011.0,ВАЗ,Серый,ВАЗ 2114 и модификации,"В-класс (малый) до 3,9 м",Водитель,,"['Несоответствие скорости конкретным условиям движения', 'Оставление места ДТП']",Не пострадал,
1587,2448684,"['Дорожно-транспортные происшествия', 'ДТП и пострадавшие дети в возрасте до 16 лет']","В темное время суток, освещение отсутствует","{'lat': 43.2104, 'long': 44.793985}","[ ""Жилые дома индивидуальной застройки"" ]",Назрань,200.0,"г Назрань, Р-217 Кавказ автомобильная дорога М-4 Дон - Владикавказ - Грозный - Махачкала - граница с Азербайджанской Республикой (основное направление), 567 км",['Пасмурно'],Столкновение,2019-12-27 23:10:00,С погибшими,2,4,Республика Ингушетия,['Сухое'],6,"['Все участники', 'Дети']",POINT (44.793985 43.2104),,,,,2004.0,ВАЗ,Серый,ВАЗ 2112 и модификации,"С-класс (малый средний, компактный) до 4,3 м",Водитель,Мужской,"['Превышение установленной скорости движения', 'Светопропускание стекол менее нормативного', 'Несоблюдение требований ОСАГО']",Не пострадал,2.0
1588,2448691,['Дорожно-транспортные происшествия'],Светлое время суток,"{'lat': 43.237465, 'long': 44.808426}","[ ""Жилые дома индивидуальной застройки"", ""Нерегулируемый перекрёсток неравнозначных улиц (дорог)"", ""Кладбище"" ]",Назрань,70.0,"г Назрань, Р-217 Кавказ автомобильная дорога М-4 Дон - Владикавказ - Грозный - Махачкала - граница с Азербайджанской Республикой (основное направление), 571 км",['Ясно'],Столкновение,2019-12-26 11:40:00,Легкий,0,1,Республика Ингушетия,['Сухое'],3,['Все участники'],POINT (44.808426 43.237465),,,,,2018.0,ГАЗ,Белый,Прочие модели ГАЗ,Фургоны,Водитель,Мужской,"[""Uknown""]","Получил травмы с оказанием разовой медицинской помощи, к категории раненый не относится",7.0
1589,2448739,['Дорожно-транспортные происшествия'],"В темное время суток, освещение отсутствует","{'lat': 43.192138, 'long': 44.753795}","[ ""Выезд с прилегающей территории"" ]",Назрань,140.0,"г Назрань, Р-217 Кавказ автомобильная дорога М-4 Дон - Владикавказ - Грозный - Махачкала - граница с Азербайджанской Республикой (основное направление), 564 км",['Пасмурно'],Столкновение,2020-05-09 21:30:00,Тяжёлый,0,1,Республика Ингушетия,['Сухое'],2,['Все участники'],POINT (44.753795 43.192138),,,,,2015.0,ВАЗ,Белый,Priora,"С-класс (малый средний, компактный) до 4,3 м",Водитель,Мужской,"['Нарушение правил проезда пешеходного перехода', 'Несоблюдение требований ОСАГО']",Не пострадал,1.0
1590,2448761,['Дорожно-транспортные происшествия'],"В темное время суток, освещение включено","{'lat': 43.201047, 'long': 44.779029}","[ ""Жилые дома индивидуальной застройки"" ]",Назрань,610.0,"тер Насыр-Кортский округ, ул Бакинская, 0",['Ясно'],Наезд на препятствие,2018-11-11 23:15:00,Тяжёлый,0,2,Республика Ингушетия,['Сухое'],2,['Все участники'],POINT (44.779029 43.201047),,,,,2003.0,ВАЗ,Серый,"ВАЗ 2110, 21101, 21102, 21103, 21108","С-класс (малый средний, компактный) до 4,3 м",Пассажир,Мужской,"[""Uknown""]","Получил травмы с оказанием разовой медицинской помощи, к категории раненый не относится",
1591,2448763,['Дорожно-транспортные происшествия'],"В темное время суток, освещение включено","{'lat': 43.236527, 'long': 44.767538}","[ ""Жилые дома индивидуальной застройки"", ""Нерегулируемый перекрёсток неравнозначных улиц (дорог)"" ]",Назрань,70.0,"г Назрань, ул Картоева, 42",['Ясно'],Наезд на стоящее ТС,2018-11-05 00:10:00,С погибшими,2,0,Республика Ингушетия,['Сухое'],3,['Все участники'],POINT (44.767538 43.236527),,,,,2014.0,TOYOTA,Черный,Camry,"С-класс (малый средний, компактный) до 4,3 м",Пассажир,Женский,"[""Uknown""]",Не пострадал,
1592,2448771,['Дорожно-транспортные происшествия'],"В темное время суток, освещение включено","{'lat': None, 'long': None}","[ ""Нерегулируемый перекрёсток неравнозначных улиц (дорог)"", ""Спортивные и развлекательные объекты"" ]",Назрань,420.0,"Р-217 Кавказ автомобильная дорога М-4 Дон - Владикавказ - Грозный - Махачкала - граница с Азербайджанской Республикой (основное направление), 566 км",['Ясно'],Столкновение,2015-06-14 02:30:00,Тяжёлый,0,3,Республика Ингушетия,['Сухое'],5,['Все участники'],,,,,,2003.0,ЗИЛ,Белый,Прочие модели ЗИЛ,Фургоны,Водитель,Мужской,"['Разворот в местах, где разворот запрещён']","Раненый, находящийся (находившийся) на стационарном лечении",5.0
1593,2448833,['Дорожно-транспортные происшествия'],Светлое время суток,"{'lat': 43.198, 'long': 44.755}","[ ""Жилые дома индивидуальной застройки"", ""Нерегулируемый перекрёсток неравнозначных улиц (дорог)"" ]",Назрань,300.0,"тер Насыр-Кортский округ, ул Солнечная, 27",['Ясно'],Столкновение,2018-02-19 15:00:00,Тяжёлый,0,1,Республика Ингушетия,"['Сухое', 'Отсутствие, плохая различимость горизонтальной разметки проезжей части']",3,['Все участники'],POINT (44.755 43.198),,,,,2003.0,ВАЗ,Зеленый,"ВАЗ 2110, 21101, 21102, 21103, 21108","С-класс (малый средний, компактный) до 4,3 м",Водитель,Женский,['Оставление места ДТП'],Не пострадал,
1594,2448903,['Дорожно-транспортные происшествия'],"В темное время суток, освещение включено","{'lat': 43.223965, 'long': 44.763139}","[ ""Крупный торговый объект (являющийся объектом массового тяготения пешеходов и (или) транспорта)"", ""АЗС"", ""Остановка общественного транспорта"", ""Нерегулируемый пешеходный переход"" ]",Назрань,740.0,"тер Центральный округ, ул Х.Б.Муталиева, 5",['Пасмурно'],Наезд на пешехода,2020-01-13 18:00:00,Легкий,0,1,Республика Ингушетия,"['Отсутствие, плохая различимость горизонтальной разметки проезжей части', 'Гололедица', 'Неправильное применение, плохая видимость дорожных знаков']",2,"['Все участники', 'Пешеходы']",POINT (44.763139 43.223965),Пешеход,Женский,['Иные нарушения'],"Раненый, находящийся (находившийся) на амбулаторном лечении, либо в условиях дневного стационара",,,,,"В-класс (малый) до 3,9 м",Водитель,Мужской,"['Нарушение правил обгона', 'Управление ТС лицом, не имеющим права на управление ТС']",Не пострадал,
1595,2448904,['Дорожно-транспортные происшествия'],"В темное время суток, освещение включено","{'lat': 43.227577, 'long': 44.758773}","[ ""Остановка общественного транспорта"", ""Нерегулируемый перекрёсток равнозначных улиц (дорог)"", ""Нерегулируемый перекрёсток"" ]",Назрань,770.0,"тер Центральный округ, пр-кт И.Базоркина, Б Н",['Ясно'],Наезд на пешехода,2020-01-13 19:10:00,Легкий,0,1,Республика Ингушетия,['Сухое'],2,"['Все участники', 'Пешеходы']",POINT (44.758773 43.227577),Пешеход,Женский,['Переход через проезжую часть вне пешеходного перехода в зоне его видимости либо при наличии в непосредственной близости подземного (надземного) пешеходного перехода'],"Раненый, находящийся (находившийся) на амбулаторном лечении, либо в условиях дневного стационара",2000.0,ВАЗ,Иные цвета," Жигули  ВАЗ-2108, 09 и модификации                       ","В-класс (малый) до 3,9 м",Водитель,,"['Другие нарушения ПДД водителем', 'Оставление места ДТП']",Не пострадал,
1596,2448891,['Дорожно-транспортные происшествия'],"В темное время суток, освещение включено","{'lat': 43.2242, 'long': 44.7381}","[ ""Производственное предприятие"", ""Жилые дома индивидуальной застройки"", ""Регулируемый перекрёсток"" ]",Назрань,200.0,"тер Центральный округ, ул Тангиева А-Г.Д., 0",['Ясно'],Столкновение,2017-08-06 21:30:00,Легкий,0,2,Республика Ингушетия,['Сухое'],5,['Все участники'],POINT (44.7381 43.2242),,,,,2004.0,ВАЗ,Зеленый,ВАЗ 2112 и модификации,"В-класс (малый) до 3,9 м",Водитель,Мужской,['Несоблюдение требований ОСАГО'],"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",23.0
1597,2448935,['Дорожно-транспортные происшествия'],"В темное время суток, освещение включено","{'lat': 43.224645, 'long': 44.7633}","[ ""Крупный торговый объект (являющийся объектом массового тяготения пешеходов и (или) транспорта)"", ""АЗС"", ""Остановка общественного транспорта"", ""Нерегулируемый пешеходный переход"" ]",Назрань,740.0,"тер Центральный округ, ул Х.Б.Муталиева, 3",['Ясно'],Наезд на пешехода,2019-05-02 22:20:00,Тяжёлый,0,1,Республика Ингушетия,['Сухое'],2,"['Все участники', 'Пешеходы']",POINT (44.7633 43.224645),Пешеход,Мужской,,"Раненый, находящийся (находившийся) на стационарном лечении",2012.0,ВАЗ,Серый,Granta (Гранта),"В-класс (малый) до 3,9 м",Пассажир,Мужской,"[""Uknown""]","Раненый, находящийся (находившийся) на стационарном лечении",
1598,2448984,['Дорожно-транспортные происшествия'],"В темное время суток, освещение включено","{'lat': None, 'long': None}","[ ""Мост, эстакада, путепровод"", ""АЗС"" ]",Назрань,210.0,"тер Насыр-Кортский округ, ул Тутаевой",['Ясно'],Столкновение,2015-01-24 22:30:00,Тяжёлый,0,2,Республика Ингушетия,['Сухое'],4,['Все участники'],,,,,,1997.0,ГАЗ,Черный,"ГАЗ 31029, 310290","С-класс (малый средний, компактный) до 4,3 м",Пассажир,Мужской,"[""Uknown""]",Скончался на месте ДТП до приезда скорой медицинской помощи,
1599,2449049,"['Дорожно-транспортные происшествия', 'ДТП и пострадавшие дети в возрасте до 16 лет']","В темное время суток, освещение отсутствует","{'lat': 43.238028, 'long': 44.797246}","[ ""Производственное предприятие"" ]",Назрань,930.0,"тер Гамурзиевский округ, ул Студенческая, Б Н",['Ясно'],Наезд на препятствие,2019-09-24 22:00:00,Легкий,0,2,Республика Ингушетия,"['Сухое', 'Неудовлетворительное состояние обочин', 'Отсутствие освещения']",4,"['Все участники', 'Дети']",POINT (44.797246 43.238028),,,,,2015.0,ВАЗ,Иные цвета,Largus (Ларгус),"С-класс (малый средний, компактный) до 4,3 м",Пассажир,Женский,"[""Uknown""]","Раненый, находящийся (находившийся) на амбулаторном лечении, либо в условиях дневного стационара",
1600,2449072,['Дорожно-транспортные происшествия'],Светлое время суток,"{'lat': 43.2131, 'long': 44.7911}","[ ""Выезд с прилегающей территории"", ""Одиночный торговый объект, являющийся местом притяжения транспорта и (или) пешеходов"" ]",Назрань,140.0,"г Назрань, ул Тутаева, 2",['Ясно'],Столкновение,2016-10-29 12:00:00,С погибшими,1,1,Республика Ингушетия,"['Сухое', 'Отсутствие, плохая различимость горизонтальной разметки проезжей части']",3,['Все участники'],POINT (44.7911 43.2131),,,,,2008.0,ВАЗ,Иные цвета,Priora,Легковые автомобили (без типа),Водитель,Мужской,"['Превышение установленной скорости движения', 'Управление ТС лицом, не имеющим права на управление ТС', 'Несоблюдение требований ОСАГО']",Не пострадал,
1601,2449143,"['Дорожно-транспортные происшествия', 'ДТП и пострадавшие дети в возрасте до 16 лет']",Светлое время суток,"{'lat': 43.222886, 'long': 44.771776}","[ ""Многоквартирные жилые дома"", ""Выезд с прилегающей территории"", ""Регулируемый перекрёсток"" ]",Назрань,800.0,"тер Центральный округ, ул Московская, 17",['Ясно'],Наезд на пешехода,2018-07-06 13:45:00,Легкий,0,1,Республика Ингушетия,"['Сухое', 'Отсутствие, плохая различимость горизонтальной разметки проезжей части']",2,"['Все участники', 'Пешеходы', 'Дети']",POINT (44.771776 43.222886),Пешеход,Мужской,['Переход через проезжую часть в неустановленном месте (при наличии в зоне видимости перекрёстка)'],"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",2014.0,MERCEDES,Белый,CLK,Минивэны и универсалы повышенной вместимости,Водитель,Мужской,"[""Uknown""]","Раненый, находящийся (находившийся) на стационарном лечении",12.0
1602,2449162,['Дорожно-транспортные происшествия'],Светлое время суток,"{'lat': None, 'long': None}","[ ""Производственное предприятие"", ""Остановка общественного транспорта"" ]",Назрань,210.0,"тер Насыр-Кортский округ, ул Муталиева",['Дождь'],Столкновение,2015-04-13 10:30:00,Тяжёлый,0,3,Республика Ингушетия,['Мокрое'],5,['Все участники'],,,,,,2014.0,ВАЗ,Белый,Прочие модели ВАЗ,"С-класс (малый средний, компактный) до 4,3 м",Водитель,Мужской,['Превышение установленной скорости движения'],Скончался в течение 1 суток,7.0
1603,2449215,['Дорожно-транспортные происшествия'],Светлое время суток,"{'lat': 43.224864, 'long': 44.766412}","[ ""Жилые дома индивидуальной застройки"", ""Регулируемый перекрёсток"", ""Регулируемый пешеходный переход"", ""Автостоянка (не отделённая от проезжей части)"" ]",Назрань,870.0,"тер Центральный округ, ул Московская, 12",['Пасмурно'],Наезд на пешехода,2019-07-23 14:45:00,Тяжёлый,0,1,Республика Ингушетия,['Сухое'],2,"['Все участники', 'Пешеходы']",POINT (44.766412 43.224864),Пешеход,Женский,,"Раненый, находящийся (находившийся) на стационарном лечении",,,,,"В-класс (малый) до 3,9 м",Водитель,Мужской,['Превышение установленной скорости движения'],Не пострадал,6.0
1604,2449203,['Дорожно-транспортные происшествия'],Светлое время суток,"{'lat': 43.239794, 'long': 44.775252}","[ ""Мост"", ""Жилые дома индивидуальной застройки"", ""Нерегулируемый перекрёсток неравнозначных улиц (дорог)"", ""АЗС"", ""Нерегулируемый перекрёсток"" ]",Назрань,500.0,"г Назрань, ул Картоева, 2",['Ясно'],Столкновение,2018-06-23 09:20:00,Легкий,0,1,Республика Ингушетия,"['Сухое', 'Отсутствие, плохая различимость горизонтальной разметки проезжей части']",2,['Все участники'],POINT (44.775252 43.239794),,,,,2008.0,ВАЗ,Многоцветный,Kalina,"В-класс (малый) до 3,9 м",Водитель,Мужской,['Несоблюдение очередности проезда'],"Раненый, находящийся (находившийся) на стационарном лечении",45.0
1605,2449217,['Дорожно-транспортные происшествия'],"В темное время суток, освещение включено","{'lat': 43.218328, 'long': 44.781196}","[ ""Жилые дома индивидуальной застройки"", ""Нерегулируемый перекрёсток неравнозначных улиц (дорог)"" ]",Назрань,430.0,"тер Насыр-Кортский округ, ул Тутаевой, 37",['Ясно'],Столкновение,2019-07-16 20:30:00,Тяжёлый,0,5,Республика Ингушетия,['Сухое'],7,['Все участники'],POINT (44.781196 43.218328),,,,,1999.0,MERCEDES,Зеленый,E-класс,"С-класс (малый средний, компактный) до 4,3 м",Водитель,Мужской,"['Нарушение правил обгона', 'Оставление места ДТП']",Не пострадал,35.0
1606,2449240,['Дорожно-транспортные происшествия'],"В темное время суток, освещение включено","{'lat': 43.21818, 'long': 44.753945}","[ ""Жилые дома индивидуальной застройки"", ""Нерегулируемый перекрёсток равнозначных улиц (дорог)"" ]",Назрань,940.0,"тер Центральный округ, ул Шаймиева, 10",['Дождь'],Наезд на препятствие,2020-03-31 00:10:00,С погибшими,1,1,Республика Ингушетия,['Мокрое'],2,['Все участники'],POINT (44.753945 43.21818),,,,,2002.0,ВАЗ,Не заполнено," Жигули  ВАЗ-2108, 09 и модификации                       ","С-класс (малый средний, компактный) до 4,3 м",Пассажир,Мужской,"[""Uknown""]","Раненый, находящийся (находившийся) на стационарном лечении",
1607,2449246,['Дорожно-транспортные происшествия'],"В темное время суток, освещение включено","{'lat': 43.241514, 'long': 44.782012}","[ ""Жилые дома индивидуальной застройки"", ""Нерегулируемый перекрёсток"" ]",Назрань,940.0,"тер Альтиевский округ, ул Суворова, 1",['Ясно'],Наезд на препятствие,2020-03-03 00:10:00,С погибшими,1,1,Республика Ингушетия,['Сухое'],2,['Все участники'],POINT (44.782012 43.241514),,,,,2013.0,ВАЗ,Белый,Priora,"С-класс (малый средний, компактный) до 4,3 м",Водитель,Мужской,"[""Uknown""]",Не пострадал,2.0
1608,2449271,"['Дорожно-транспортные происшествия', 'ДТП и пострадавшие дети в возрасте до 16 лет']","В темное время суток, освещение включено","{'lat': None, 'long': None}","[ ""Жилые дома индивидуальной застройки"" ]",Назрань,820.0,"Р-217 Кавказ автомобильная дорога М-4 Дон - Владикавказ - Грозный - Махачкала - граница с Азербайджанской Республикой (основное направление), 565 км",['Ясно'],Наезд на пешехода,2015-07-23 22:08:00,С погибшими,1,1,Республика Ингушетия,['Сухое'],3,"['Все участники', 'Пешеходы', 'Дети']",,Пешеход,Женский,['Переход через проезжую часть вне пешеходного перехода в зоне его видимости либо при наличии в непосредственной близости подземного (надземного) пешеходного перехода'],"Раненый, находящийся (находившийся) на стационарном лечении",2012.0,ВАЗ,Иные цвета,Priora,"С-класс (малый средний, компактный) до 4,3 м",Водитель,Мужской,"['Несоответствие скорости конкретным условиям движения', 'Несоблюдение требований ОСАГО']",Не пострадал,15.0
1609,2449282,"['Дорожно-транспортные происшествия', 'ДТП и пострадавшие дети в возрасте до 16 лет']","В темное время суток, освещение включено","{'lat': 43.223244, 'long': 44.799329}","[ ""Жилые дома индивидуальной застройки"", ""Кладбище"" ]",Назрань,200.0,"тер Гамурзиевский округ, Р-217 Кавказ автомобильная дорога М-4 Дон - Владикавказ - Грозный - Махачкала - граница с Азербайджанской Республикой (основное направление), 569 км",['Туман'],Столкновение,2019-01-29 20:20:00,Тяжёлый,0,3,Республика Ингушетия,['Сухое'],5,"['Все участники', 'Дети']",POINT (44.799329 43.223244),,,,,2013.0,ВАЗ,Белый,Priora,"С-класс (малый средний, компактный) до 4,3 м",Водитель,Мужской,"[""Uknown""]",Не пострадал,11.0
1610,2449298,['Дорожно-транспортные происшествия'],"В темное время суток, освещение включено","{'lat': None, 'long': None}","[ ""Крупный торговый объект (являющийся объектом массового тяготения пешеходов и (или) транспорта)"", ""АЗС"", ""Остановка общественного транспорта"", ""Регулируемый перекресток"", ""Регулируемый пешеходный переход"", ""Лечебные учреждения"" ]",Назрань,500.0,"г Назрань, ул Муталиева",['Пасмурно'],Столкновение,2015-10-17 00:25:00,С погибшими,1,2,Республика Ингушетия,['Сухое'],4,['Все участники'],,,,,,1996.0,DAEWOO,Зеленый,Прочие модели Daewoo,"С-класс (малый средний, компактный) до 4,3 м",Водитель,Мужской,['Несоблюдение требований ОСАГО'],Не пострадал,11.0
1611,2449301,['Дорожно-транспортные происшествия'],"В темное время суток, освещение включено","{'lat': None, 'long': None}","[ ""Остановка общественного транспорта"", ""Регулируемый перекрёсток"", ""Лечебные учреждения"" ]",Назрань,820.0,"г Назрань, ул Солнечная",['Ясно'],Наезд на пешехода,2015-10-05 22:50:00,С погибшими,1,0,Республика Ингушетия,['Сухое'],2,"['Все участники', 'Пешеходы']",,Пешеход,Мужской,['Переход через проезжую часть в неустановленном месте (при наличии в зоне видимости перекрёстка)'],Скончался на месте ДТП до приезда скорой медицинской помощи,2007.0,TOYOTA,Черный,Camry,"D-класс (средний) до 4,6 м",Водитель,Мужской,['Несоблюдение требований ОСАГО'],Не пострадал,6.0
1612,2449302,['Дорожно-транспортные происшествия'],Светлое время суток,"{'lat': None, 'long': None}","[ ""Нерегулируемый пешеходный переход"", ""Одиночный торговый объект, являющийся местом притяжения транспорта и (или) пешеходов"" ]",Назрань,60.0,"тер Центральный округ, ул Тангиева А-Г.Д.",['Ясно'],Столкновение,2015-10-04 14:10:00,Тяжёлый,0,1,Республика Ингушетия,['Сухое'],2,['Все участники'],,,,,,2010.0,ВАЗ,Белый,Kalina,"В-класс (малый) до 3,9 м",Водитель,Мужской,"['Нарушение правил расположения ТС на проезжей части', 'Несоблюдение требований ОСАГО']","Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",2.0
1613,2449318,['Дорожно-транспортные происшествия'],Светлое время суток,"{'lat': 43.222816, 'long': 44.748688}","[ ""Выезд с прилегающей территории"", ""Крупный торговый объект (являющийся объектом массового тяготения пешеходов и (или) транспорта)"", ""Нерегулируемое пересечение с круговым движением"" ]",Назрань,810.0,"тер Центральный округ, ул Чеченская, 31",['Ясно'],Наезд на пешехода,2019-08-17 10:00:00,Тяжёлый,0,1,Республика Ингушетия,['Сухое'],2,"['Все участники', 'Пешеходы']",POINT (44.748688 43.222816),Пешеход,Мужской,['Переход через проезжую часть в неустановленном месте (при наличии в зоне видимости перекрёстка)'],"Раненый, находящийся (находившийся) на стационарном лечении",2006.0,ВАЗ,Белый,ВАЗ 2115 и модификации,"С-класс (малый средний, компактный) до 4,3 м",Пассажир,Мужской,"[""Uknown""]","Раненый, находящийся (находившийся) на стационарном лечении",
1614,2449406,['Дорожно-транспортные происшествия'],Светлое время суток,"{'lat': 43.243804, 'long': 44.786206}","[ ""Жилые дома индивидуальной застройки"" ]",Назрань,230.0,"тер Гамурзиевский округ, ул Суворова, 25",['Дождь'],Наезд на препятствие,2019-04-18 09:30:00,Тяжёлый,0,5,Республика Ингушетия,['Мокрое'],6,['Все участники'],POINT (44.786206 43.243804),,,,,2000.0,ГАЗ,Белый,"3221  Газель , 32217, 32213, 32212, 322172, 322132, 322133 и модификации",Одноэтажные длиной не более 5 м,Пассажир,Мужской,"[""Uknown""]","Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",
1615,2449341,['Дорожно-транспортные происшествия'],"В темное время суток, освещение включено","{'lat': 43.219438, 'long': 44.759427}","[ ""АЗС"", ""Регулируемый перекрёсток"", ""Регулируемый пешеходный переход"" ]",Назрань,800.0,"тер Центральный округ, ул Чеченская, 5",['Ясно'],Наезд на пешехода,2018-09-25 19:15:00,Легкий,0,1,Республика Ингушетия,"['Сухое', 'Недостаточное освещение']",2,"['Все участники', 'Пешеходы']",POINT (44.759427 43.219438),Пешеход,Женский,['Переход через проезжую часть в неустановленном месте (при наличии в зоне видимости перекрёстка)'],"Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",2014.0,ВАЗ,Черный,Granta (Гранта),"В-класс (малый) до 3,9 м",Водитель,Мужской,"['Неправильный выбор дистанции', 'Светопропускание стекол менее нормативного']",Не пострадал,4.0
1616,2449438,"['Дорожно-транспортные происшествия', 'ДТП и пострадавшие дети в возрасте до 16 лет']",Светлое время суток,"{'lat': 43.235589, 'long': 44.796313}","[ ""Мост, эстакада, путепровод"", ""Жилые дома индивидуальной застройки"", ""Спортивные и развлекательные объекты"" ]",Назрань,610.0,"тер Гамурзиевский округ, ул Куркиева, Б Н",['Дождь'],Опрокидывание,2020-06-17 19:10:00,Легкий,0,3,Республика Ингушетия,"['Мокрое', 'Недостаточное освещение', 'Дефекты покрытия', 'Отсутствие, плохая различимость вертикальной разметки', 'Отсутствие дорожных ограждений в необходимых местах']",4,"['Все участники', 'Дети']",POINT (44.796313 43.235589),,,,,2002.0,ВАЗ,Иные цвета," Жигули  ВАЗ-2108, 09 и модификации                       ","В-класс (малый) до 3,9 м",Водитель,Мужской,"['Выезд на полосу встречного движения', 'Управление ТС в состоянии алкогольного опьянения']","Раненый, находящийся (находившийся)  на амбулаторном лечении, либо которому по характеру полученных травм обозначена необходимость амбулаторного лечения (вне зависимости от его фактического прохождения)",22.0
1617,2449379,"['Дорожно-транспортные происшествия', 'ДТП и пострадавшие дети в возрасте до 16 лет']",Сумерки,"{'lat': None, 'long': None}","[ ""Жилые дома индивидуальной застройки"" ]",Назрань,820.0,"тер Центральный округ, ул Д.Картоева",['Ясно'],Наезд на пешехода,2015-08-13 19:15:00,С погибшими,1,0,Республика Ингушетия,['Сухое'],2,"['Все участники', 'Пешеходы', 'Дети']",,Пешеход,Мужской,"['Неожиданный выход из-за сооружений (деревьев)', 'Пешеход в возрасте до 7 лет без взрослого']",Скончался в течение 1 суток,2008.0,ВАЗ,Иные цвета,ВАЗ 2114 и модификации,"В-класс (малый) до 3,9 м",Пассажир,Женский,"[""Uknown""]","Раненый, находящийся (находившийся) на стационарном лечении",
1618,2449383,['Дорожно-транспортные происшествия'],"В темное время суток, освещение не включено","{'lat': None, 'long': None}","[ ""Жилые дома индивидуальной застройки"" ]",Назрань,820.0,"тер Гамурзиевский округ, ул Суворова",['Ясно'],Наезд на пешехода,2015-08-01 21:50:00,Тяжёлый,0,1,Республика Ингушетия,"['Неисправное освещение', 'Сухое']",2,"['Все участники', 'Пешеходы']",,Пешеход,Мужской,['Переход через проезжую часть в неустановленном месте (при наличии в зоне видимости перекрёстка)'],"Раненый, находящийся (находившийся) на стационарном лечении",2008.0,TOYOTA,Иные цвета,Avensis,"С-класс (малый средний, компактный) до 4,3 м",Водитель,Мужской,"[""Uknown""]","Раненый, находящийся (находившийся) на стационарном лечении",10.0
1619,2449382,['Дорожно-транспортные происшествия'],"В темное время суток, освещение включено","{'lat': None, 'long': None}","[ ""Жилые дома индивидуальной застройки"" ]",Назрань,70.0,"тер Центральный округ, ул Железнодорожная",['Ясно'],Столкновение,2015-08-01 00:10:00,Тяжёлый,0,1,Республика Ингушетия,['Сухое'],3,['Все участники'],,,,,,1991.0,КАМАЗ,Зеленый,Прочие модели КАМАЗ,Фургоны,Водитель,Мужской,"['Несоблюдение очередности проезда', 'Нарушение водителем правил применения ремней безопасности (ставится в случае, когда не пристегнут водитель)']","Раненый, находящийся (находившийся) на стационарном лечении",10.0
1620,2449422,"['Дорожно-транспортные происшествия', 'ДТП и пострадавшие дети в возрасте до 16 лет']",Светлое время суток,"{'lat': 43.220486, 'long': 44.752979}","[ ""Выезд с прилегающей территории"", ""Остановка общественного транспорта"" ]",Назрань,200.0,"тер Центральный округ, ул Чеченская, 9",['Ясно'],Столкновение,2019-10-29 10:35:00,Легкий,0,3,Республика Ингушетия,"['Сухое', 'Отсутствие, плохая различимость вертикальной разметки']",3,"['Все участники', 'Дети']",POINT (44.752979 43.220486),,,,,2003.0,ВАЗ,Иные цвета," Жигули  ВАЗ-2108, 09 и модификации                       ","В-класс (малый) до 3,9 м",Пассажир,Мужской,"[""Uknown""]","Раненый, находящийся (находившийся) на стационарном лечении",
